tune_id,name,type,meter,mode,abc,date,username,mode_type,keynorm_features
342,"Cat's Meow, The",jig,6/8,Dmajor,"|:FAd f3|afe d2A|Bc/d/B BAF|dAF E2A|
FAd f3|afe d2A|Bc/d/e fdB|1 AFE D3:|2 AFE D2e||
|:fdB AFA|DFA def|g3 ged|ced cBA|
fdB A3|DFA def|g3 age|1 edc d2e:|2 edc d2B|
|:Adf a3|agf a3|Ace g3|gfe g3|
fdf g3|a3 bag|f3 gec|1 edc d2B:|2 edc d3||",2015-07-18 01:43:09,JACKB,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03100775 0.         0.02325581 0.
 0.06976744 0.         0.         0.13178295 0.         0.07751938
 0.         0.07751938 0.18604651 0.         0.13178295 0.
 0.11627907 0.08527132 0.         0.0620155  0.         0.00775194]"
10239,Children Of The Little Dancing Bush,reel,4/4,Edorian,"FA|:BEED EFGA|BeeB dfB/c/d|efed BdAG|FDFA dAFd|
BEED EFGA|BeeB dfB/c/d|efed BdAG|FDAF E2 FA:|
|:Bee^d eBef|g3 a gfeg|fddc dAFA|
[1 dfAd fded|Bee^d eBef|gBef gfeg|fddc dBAF|G2 EF E2 GA:|
[2 dfAd fagf|eB~B2 gfeg|fdaf gfef|eBB^A B2 B=A|G2 EF E2 GA||",2015-10-17 14:58:20,billwolfe,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.02453988 0.         0.06748466 0.         0.0797546  0.04907975
 0.         0.10429448 0.00613497 0.13496933 0.         0.02453988
 0.14110429 0.01226994 0.14723926 0.         0.12883436 0.06134969
 0.         0.01840491 0.         0.         0.         0.        ]"
4255,Loch Altan,reel,4/4,Edorian,"EFGA ~B3G|AGBG AGFG|EFGA ~B3G|AFDE FEED|
EFGA ~B3G|AGBG AGFG|EFGA BddB|AFDE FEE2||
eB~B2 GB~B2|AGFG EFDF|eB~B2 GB~B2|AFDE FEE2|
eB~B2 GB~B2|AGFG EFDF|EFGA ~B3G|AFDE FEED||",2007-09-16 04:17:04,ethical blend,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.07142857 0.         0.16964286 0.         0.1875     0.21428571
 0.         0.13392857 0.         0.17857143 0.         0.
 0.01785714 0.         0.02678571 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
19911,Lady Gardener's Troop,reel,4/4,Fmajor,"F2 AF cFAF|ECCF ECCE|F2 AF cFFf|efge fdcA|
F2 AF cFAF|ECCF ECCE|F2 AF cFFf|efge f2 fg||
ecgc acgc|ecge g2 gf|ecgc acgc|efge f2 gf|
efgf ecbg|afdf efge|d2 df c2 cf|efge HfdcA||",2020-10-28 18:23:49,The Archivist,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.06779661 0.         0.
 0.         0.05084746 0.15254237 0.         0.         0.
 0.06779661 0.         0.         0.15254237 0.         0.04237288
 0.         0.13559322 0.16101695 0.         0.13559322 0.
 0.02542373 0.00847458 0.         0.         0.         0.        ]"
6413,"Bishop, The",polka,2/4,Gmajor,"Gg gf|e2 d2|e/f/g dB|c/d/c/A/ A/G/F|
Gg- gf|e2 d2|e/f/g A^c|d3:|
Dc cB/A/|Bd d>c|Bd GB|A/G/F/E/ D2|
GB- BA/G/|Ag fe|dc c/B/A|G3:|",2006-11-24 14:05:13,ceolachan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03174603 0.         0.01587302
 0.         0.03174603 0.12698413 0.         0.12698413 0.
 0.12698413 0.11111111 0.01587302 0.14285714 0.         0.07936508
 0.         0.07936508 0.11111111 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
10379,Boston Life,jig,6/8,Gmajor,"|:G,B,D GBd|b3 bfa|gfg Bcd|c3 {d}cBc|
DFA {e}d^cd|fef a2g|1 {g}fef ABc|ed^c {e}dBG:|2 {g}fed bfa|g3 g3||
|:GBd gdB|Ace a2g|faf ABc|ed^c {e}dBG|
DGB {e}dBG|Ace a2g|{g}fed bfa|g3 g3:|",2010-03-24 06:56:41,DonaldK,major,"[0.         0.         0.00990099 0.         0.         0.
 0.00990099 0.         0.         0.02970297 0.         0.
 0.         0.00990099 0.05940594 0.         0.04950495 0.
 0.10891089 0.07920792 0.02970297 0.13861386 0.         0.11881188
 0.         0.11881188 0.12871287 0.         0.06930693 0.
 0.03960396 0.         0.         0.         0.         0.        ]"
13327,"Bibbimbob, The",jig,6/8,Dmajor,"D|:{E}FAA AGF|ABd (fgf)|~f2d ~g2e|fdB {G}A2G|
FDD GEE|Adc deg|~f2d ged|1 cde d2D:|2 cde d2A||
|:{A}~B3 Bcd|cAc g2e|fdd gbb|afd edg|
fdB AFG|Adc deg|~f2d ged|1 cde d2A:|2 cde d2D||",2014-01-25 18:31:44,wheresrhys,major,"[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.05 0.   0.03 0.   0.04 0.05 0.   0.12 0.   0.05 0.   0.09 0.25 0.
 0.11 0.   0.09 0.09 0.   0.01 0.   0.02]"
12046,Snee Da Neburd,reel,4/4,Dmajor,"DFAB AF A2|BdzF E4|DFAB AF A2|1 faef dz d2:|2 faef d2 e2||
f2 fa fd A2|fefa e3e|f2 fa fd A2|BABc d3 e|
f2 fa fd A2|fefa e2fg|afge fdec|dBAF D2 d2||",2012-07-04 20:18:52,Weejie,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03703704 0.         0.01234568 0.
 0.07407407 0.         0.         0.13580247 0.         0.07407407
 0.         0.02469136 0.13580247 0.         0.13580247 0.
 0.24691358 0.02469136 0.         0.09876543 0.         0.        ]"
12552,Counsellor Dillon,jig,6/8,Fmajor,"dfd cdc|AFF {AGA}G2 G|GAc d2 e|f/g/af e/f/ge|fed cAF|FAF {B}c2 A:|
|:dgg gag|abc' {a}bag|a/b/c'a {g}f2 d|cAF cAF|fed cAF|FAF {B}c2 A:|",2013-03-02 17:16:00,cytgerdd,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.12987013 0.         0.05194805 0.
 0.15584416 0.02597403 0.         0.11688312 0.         0.1038961
 0.         0.06493506 0.09090909 0.         0.1038961  0.
 0.09090909 0.03896104 0.         0.02597403 0.         0.        ]"
55,"Kesh, The",jig,6/8,Gmajor,"|:G3 GAB|A3 ABd|edd gdd|edB dBA|
G3 GAB|A3 ABd|edd gdB|AGF G3:|
|:B3 dBd|ege dBA|B3 dBG|ABA AGA|
B3 dBd|ege dBd|gfg aga|bgf g3:|",2024-11-13 03:00:26,Sean Perry,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01282051 0.1025641  0.         0.16666667 0.
 0.20512821 0.         0.         0.24358974 0.         0.08974359
 0.         0.02564103 0.11538462 0.         0.02564103 0.
 0.01282051 0.         0.         0.         0.         0.        ]"
2829,Paddy Breen's,jig,6/8,Gmajor,"|:D|~G2 B ~G2 B|~G2 B ded|B^AB ~E2 D|FAG FED|
~G2 B ~G2 B|~G2 B df/e/d|B^AB E2 D|FAF G2:|
|:D|GB/c/d ~g2 a|~f2 e ~e2 d|efd ~e2 d|ef/e/d ~B2 A|
GBd ~g3|f2 e ~e2 d|B^AB E2 D|FAF G2:|",2008-07-03 12:24:52,ceolachan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.07594937 0.         0.05063291
 0.         0.07594937 0.13924051 0.         0.05063291 0.03797468
 0.18987342 0.01265823 0.         0.13924051 0.         0.12658228
 0.         0.06329114 0.02531646 0.         0.01265823 0.
 0.         0.         0.         0.         0.         0.        ]"
3946,"Banks Of The Suir, The",waltz,3/4,Gmajor,"|:G>A|B2 e2 dc|B2 G2 AG|E2 D2 GA|B2 e2 dc|B2 G2 A>G|G4:|
GA|B2 d2 ef|g2 e2ag|f2 d2 ef|g2 f2 e>d|B2 e2 e2|
e4 de/f/|g2 ef ge|d2 B2 GF|E2 D2 GA|B2 e2 dc|B2 G2 G{B}A|G4||",2023-07-02 09:57:28,Harald Wellmann,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02816901 0.         0.02816901
 0.         0.01408451 0.18309859 0.         0.09859155 0.
 0.14084507 0.04225352 0.         0.11267606 0.         0.18309859
 0.         0.08450704 0.07042254 0.         0.01408451 0.
 0.         0.         0.         0.         0.         0.        ]"
11558,Mull River,reel,4/4,Amajor,"E2|""A""A2 cA eAcA|""Bm ""dcBc ""E""defg|""A""ae a/a/a ""D""fgaf|""E""gabg ""A""afec|
""A""A2 cA eAcA|""Bm ""dcBc ""E""defg|""A""ae a/a/a ""D""fgaf|""E""gabg ""A""a2:|
|:ab|""A""c'a a/a/a ""E""gabg|""A""aefd caec|""D""fB B/B/B ""Bm""dfbd|""A""eac'e ""E""e'eab|
""A""c'afa ""E""egbg|""D""afdf ""A""Acea|""Bm""dcBc ""E""degb|""A""afec A2:|",2011-10-30 05:41:43,Javi V,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00787402 0.         0.
 0.         0.         0.07874016 0.         0.05511811 0.
 0.11811024 0.07874016 0.         0.12598425 0.         0.11023622
 0.         0.1023622  0.22834646 0.         0.06299213 0.
 0.02362205 0.         0.         0.00787402 0.         0.        ]"
2434,I'll Tell Me Ma,polka,2/4,Adorian,"|:DG B>B|cB B>B|BA A>B|1 AG G>E:|2 AG G>B||
d>d dB|c>c cA|BB/B/ BG|AF ED|
d>d dB|c>c cd/c/|BG/G/ AF|AG G2||",2022-06-28 20:37:50,Iain_0C,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.03703704 0.         0.03703704 0.         0.03703704
 0.18518519 0.         0.14814815 0.         0.27777778 0.14814815
 0.         0.12962963 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
8299,Sunset On The Ouseburn,reel,4/4,Dmajor,"DE|:FA, (3A,A,A, FEFA|BdAd BdAG|FA, (3A,A,A, DCDE|FEDC B,2DE|
FA, (3A,A,A, FEFA|BdAd Bcde|faec dBAc|BFFE F2DE:|
|:FABF AFEF|AB (3cBA B2Bc|dcde faec|dBAF EFDE|
FABF AFEF|AB (3cBA B2 b2|afec dfec|1 dBAF D2DE:|2 dBAF D4||",2008-02-25 09:27:10,irishfiddleMA,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.08955224 0.         0.00746269
 0.         0.01492537 0.07462687 0.         0.09701493 0.
 0.17164179 0.00746269 0.         0.12686567 0.         0.13432836
 0.         0.07462687 0.09701493 0.         0.04477612 0.
 0.02985075 0.         0.         0.02238806 0.         0.00746269]"
66,Mulqueeney's,reel,4/4,Dmajor,"F2 EG FD D2|FDAD FD D2|F2 EG FD D2|(3FGA Bc dBAG|
F2 EG FD D2|FDAD FD D2|F2 EG FD D2|(3FGA Bc d2 (3Bcd||
e2 ed e3d|cdef gfed|e2 ed e3d|cABc d2 (3Bcd|
e2 ed e3d|cdef g2 fg|af3 ge3|dfed cAGE||",2014-02-11 11:22:34,JACKB,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.1509434  0.         0.04716981 0.
 0.13207547 0.0754717  0.         0.06603774 0.         0.05660377
 0.         0.08490566 0.1509434  0.         0.13207547 0.
 0.05660377 0.03773585 0.         0.00943396 0.         0.        ]"
113,Toss The Feathers,reel,4/4,Edorian,"|:EBBB dBBB|EBBB FDFA|BEBE B3c|1 d2fe dBAF:|2 d2fe dBAd||
BeeB efge|f2de fege|febe febe|f2de feed|
BeeB efge|f2de fgaf|[b4B4] a4|egfe dBAF||",2008-06-06 11:06:40,-Y-,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01111111 0.         0.04444444 0.         0.04444444 0.
 0.         0.04444444 0.         0.21111111 0.         0.01111111
 0.12222222 0.         0.25555556 0.         0.15555556 0.05555556
 0.         0.02222222 0.         0.02222222 0.         0.        ]"
616,"Holy Land, The",reel,4/4,Gmajor,"|:~E3F D2(3DEF | GB,B,A, G,A,B,D | E~C3 EFGA |1 BdAc BAGF :|2 BdAc BAGA||
B2AB GBdB | cBAG A3c | B2AB GBdB | cBAc BGGA |
B2AB GBdB | cBAG A4 | GBdB c2Bc | dBAc BAGF |",2024-08-21 15:15:05,eriojas,major,"[0.         0.         0.01098901 0.         0.02197802 0.
 0.03296703 0.01098901 0.         0.03296703 0.         0.04395604
 0.         0.05494505 0.14285714 0.         0.18681319 0.
 0.27472527 0.10989011 0.         0.07692308 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
2285,"Glen Road To Carrick, The",reel,4/4,Dmixolydian,"|AD D/D/D AGFE|AD D/D/D BGBd|AD D/D/D AGFA|GEcE G2 Bd|
AD D/D/D AGFE|AD D/D/D BGBd|AD D/D/D AGFA|GEcE GcGE||
D/D/D dA FdAF|Dd^cd ABAF|D/D/D dA F2AF|GEcE GcGE|
D/D/D dA FAFE|Dd^cd A2 B^c|d/^c/B c/B/A BGAF|GEcE G2 eg||
fd^cd Ad^cd|fdfg abag|fd^cd Ad^cd|e^def gbag|
fddg fddg|fdfg abag|fd^cd Ad^cd|e^def g2 ge||
fde^c dBAG|F/G/A DF A2 Bc|d/^c/B c/B/A BGAF|GEcE G2 eg|
fde^c dBAG|F/G/A DF A2 Bc|d/^c/B c/B/A BGAF|GEcE GAB^c||
dD D/D/D AD D/D/D|Ad^cd ADFD|dD D/D/D AGFA|GEcE GAB^c|
dD D/D/D AD D/D/D|Ad^cd ADFA|dBcA BGAF|GEcE G2 Bd||",2008-12-29 09:32:40,Pomme de Terre,mixolydian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18018018 0.         0.06306306 0.
 0.06606607 0.0990991  0.         0.14714715 0.         0.07507508
 0.04804805 0.05405405 0.13513514 0.00600601 0.02702703 0.
 0.03903904 0.03603604 0.         0.01501502 0.         0.00900901]"
14045,Joe And Adele,reel,4/4,Amajor,"A2cA BAcB|AcBA BEEG|A2cA BAcA|faed cAAG:|
A2ae caec|aece dBB2|A2ae caec|dcBd cAAE|
A2ae caec|aece dBB2|ABcA BcdB|eage a4||",2015-01-01 18:14:58,5stringfool,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03488372 0.         0.
 0.         0.02325581 0.20930233 0.         0.15116279 0.
 0.20930233 0.06976744 0.         0.15116279 0.         0.01162791
 0.         0.01162791 0.12790698 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
10725,Kepplehall,waltz,3/4,Eminor,"M:7/4
B3 A GA B(A A)A GG E2|A3 G EF G(F F)E ED E2:|
EF GF G2 E(E E)F GF GF|(A8 A4) GF|EF GF G2 E(E E)F GF GF|(D8 D6):|",2010-10-06 04:41:44,Rollmop,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.05555556 0.         0.24074074 0.         0.25925926 0.25925926
 0.         0.14814815 0.         0.03703704 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
3705,Vivement Vendredi,reel,4/4,Bminor,"|:""Bm""B,DFA Bcde|""G""efed ""A""cedc|""Bm""BdcB ""F#m""A3B|""A""c/d/edB ""A""cAFA|
""Bm""B,DFA ""Bm""Bcde|""G""efed ""A""cedc|""Bm""BdcB ""A""ABcA|1 ""Bm""B2AcB4:|2 ""Bm""B2Ac Bcde||
|:""D""effe ""D""fecd|""A""e2ef ""A""ecBA|""Bm""FB~B2 ""G""GBde|""D""efed ""A""cdeA|
""D""f2fe ""D""fecd|""A""e2ef ""A""ecBA|""Bm""FB~B2 ""G""GBgf|1 ""A""eacA ""Bm""Bcde:|2 ""A""eacA ""Bm""B4||",2004-10-17 03:34:12,Jean2,minor,"[0.         0.         0.01538462 0.         0.         0.01538462
 0.         0.         0.         0.03846154 0.01538462 0.
 0.10769231 0.         0.17692308 0.         0.16923077 0.13076923
 0.         0.21538462 0.         0.09230769 0.00769231 0.
 0.01538462 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
23980,Snowgum,jig,6/8,Gmajor,"|:e3 ege|dBA GAB|c2A BGE|DEG ABd|
e3 ege|dBA GAB|c2A BGE|DEF G3:|
B3 GFE|A3 FED|EFG ABc|d2D d2c|
B3 GFE|A3 FED|EFG AGF|G3 GAc|
BGE BGE|AFD D2D|EGE FAF|GBG ABc|
dBG GBd|ecA A2a|f3 fef|g3 GBd||",2024-01-28 06:57:43,Allan Evans,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.06779661 0.         0.11864407
 0.         0.09322034 0.1779661  0.         0.1440678  0.
 0.1440678  0.05932203 0.         0.06779661 0.         0.06779661
 0.         0.02542373 0.02542373 0.         0.00847458 0.
 0.         0.         0.         0.         0.         0.        ]"
10445,Difyrrwch Gwyr Dyfi,jig,6/8,Gmajor,"|:ede gfe|ded B2B|ede gfe|dBB B2 B/c/|
ded dcB|cAA A2 G/F/|GAB cAB|GEE E2 e/f/:|",2010-05-02 10:19:52,CreadurMawnOrganig,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.06382979
 0.         0.0212766  0.06382979 0.         0.10638298 0.
 0.19148936 0.08510638 0.         0.17021277 0.         0.19148936
 0.         0.06382979 0.04255319 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
2293,Larry Get Out Of The Bin,reel,4/4,Amajor,"EAB|:cA~A2 FAEf|ecfe cAFE|cA~A2 FAEC|EFAB ~A3B|
cA~A2 FAEf|ecfe cAFE|BccA FAEC|EFAB ~A3c|
GA~A2 ecfa|gecA GAGE|GA~A2 ecAE|EFAB ~A3c|
GA~A2 ecfa|gecA GAGE|GA~A2 ecAE|EFAB ABcd|
|:eAAG ~A2Gc|fAAG ~A2GA|FGAB dcAE|FAdF GBec|
eAAG ~A2Gc|fAAG ~A2GA|FGAB dcAE|FABc A2z2:|",2003-12-23 07:07:25,jdicarlo,major,"[0.         0.         0.         0.         0.         0.
 0.01142857 0.         0.         0.09714286 0.         0.08571429
 0.         0.10857143 0.32571429 0.         0.06857143 0.
 0.13714286 0.02285714 0.         0.07428571 0.         0.04571429
 0.         0.01142857 0.01142857 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
8240,Coolfin,slide,12/8,Dmixolydian,"A2D EFG ABc B2G|A2D EFG A2B G2E|A2D EFG ABc B2G|Adc A2d cAB GBG:|
A2d d2e cdB cGB|A2d d2e gec dGB|A2d d2e cdB cGB|ABc BdG AcB GEG|
A2d d2g edc BAG|A2d d2g ede a2g|e2a ged cag eAB|cdA Bcd cBA GBG||
A2d DEG AGE c2d|DEG AGE c2A B2G|A2d DEG AGE c2d|Acd edB c2A B2G|
A2d DEG AGE c2d|Acd edc ged edc|age dge dce dcA|dBc ABG AGE cGE||",2008-02-08 10:38:27,DonaldK,mixolydian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03333333 0.         0.07142857 0.
 0.01428571 0.14285714 0.         0.16190476 0.         0.11904762
 0.13809524 0.         0.17619048 0.         0.08095238 0.
 0.         0.04285714 0.         0.01904762 0.         0.        ]"
24195,Hope,jig,6/8,Dmajor,"|:DED dDB | GAA cDd | B3 d2 B| A2 B AFE|
DED dDB | GAA cdA | fef dcB | ecc Acd :|
|: def fef | a2 c def | B3 g2 f |e2 c def |
[1 def fef | acc def | g2 g/a/ b2 a | e2 c def :|
[2 dcA FAA | BAA cAd | fef dcB | ecc Acd ||",2024-04-09 16:18:47,CRMWilson,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.06422018 0.         0.02752294 0.
 0.01834862 0.01834862 0.         0.13761468 0.         0.08256881
 0.         0.1559633  0.1559633  0.         0.12844037 0.
 0.13761468 0.02752294 0.         0.03669725 0.         0.00917431]"
1327,"Exile's Jig, The",slip jig,9/8,Eminor,"|:edB B2A G2A|B2d d2B def|edB B2A G2E|E2e e2d efg|
edB B2A G2A|B2d d2B def|e2f gfe fed|B2e e2d efg:|
|:e2f gfe fed|BAB d2B def|e2f gfe fed|B2e e2d efg|
agf gfe fed|BAB d2B def|edB B2A G2E|E2e e2d efg:|",2004-07-05 09:27:09,Dr. Dow,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03361345 0.         0.         0.03361345
 0.         0.06722689 0.         0.16806723 0.         0.
 0.18487395 0.         0.2605042  0.         0.16806723 0.07563025
 0.         0.00840336 0.         0.         0.         0.        ]"
1082,Crabs In The Skillet,jig,6/8,Gdorian,"|:F|DGG ABc|cdB c3|Add cBA|dcB AGF|
{G}D2 G ABc|cdB ~c3|{d}cAc fed|1 cAF [G,2G2]:|2 cAF [G,G]||
|:Bd|~g3 gag|f/g/ag fed|B/c/de fed|B/c/de fed|
B2 g2-g a/g/|fag fed|cde fed|1 cAF [G,G]:|2 cAF GDB,||
G,B,D GBd|~c3 dcA|B3 Ad{d}c|AGF DCB,
G,B,D GBd|~c3 dcA|~B3 Adc|AGF [G,2G2] G,|
{C}G,B,D GB/c/d|~c3 dcA|~B3 Ad{d}c|AGF DCB,
(G,A,B,) (A,B,C)|B,CD CD_E|DA/B/c dcA|dcA [G,3G3]||",2006-09-22 13:23:46,Erik-Fiddler,dorian,"[0.         0.         0.0273224  0.         0.01092896 0.04918033
 0.         0.03278689 0.         0.06010929 0.00546448 0.
 0.04918033 0.         0.06557377 0.         0.12021858 0.09289617
 0.         0.16393443 0.         0.15846995 0.         0.04918033
 0.04371585 0.         0.04918033 0.         0.02185792 0.
 0.         0.         0.         0.         0.         0.        ]"
2465,"Singing Stream, The",reel,4/4,Dmajor,"dA~A2 FAdF|Adef edBc|dA~A2 fged|edef g2fe|
dA~A2 FAdF|Adef ed(3efg|a3b bagf|1 edef g2fe:|2 edef g2fg||
adde cdef|g2fg egfe|dA~A2 FAdf|fgfd efge|
a2de cdef|g3f egfe|dA~A2 FAdf|edef d2fg|
a2de cdef|g3f egfe|dA~A2 FAdf|fgfd efge|
a3b bagf|edef gefe|dFAd FAdG|AdFA dgfe||",2013-02-13 18:55:50,Dr. Tøm,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.05555556 0.00555556 0.         0.12777778 0.         0.00555556
 0.         0.02222222 0.2        0.         0.20555556 0.
 0.19444444 0.12222222 0.         0.03888889 0.         0.02222222]"
7520,"Supple Dancer, The",hornpipe,4/4,Gmajor,"B>dG>B c>AF>A|a>f (3gfe d>cB>A|B>dG>B c>B (3BAG|F>Ad>^c e>d (3=cBA|
(3BdB G>B (3cdc F>A|a2 (3gfe (3ded (3cBA|B2 (3dBG c>A (3FGA|G2 (3ggg G2:|
d2 g2 (3fgf e2|d>B (3cBA (3GAG (3FED|E>ed>c B>AG>F|A>F (3GFE D2 B>c|
d>Gg>G f>Ge>G|(3ded c>A (3BAG (3FED|E2 e>c B>A (3AGF|A2 G2 G2:|",2007-07-21 07:03:21,ceolachan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02272727 0.         0.03787879
 0.         0.07575758 0.15151515 0.         0.14393939 0.
 0.15151515 0.09848485 0.00757576 0.12121212 0.         0.06818182
 0.         0.04545455 0.06060606 0.         0.01515152 0.
 0.         0.         0.         0.         0.         0.        ]"
1077,Munster Buttermilk,jig,6/8,Gmajor,"f|:g2 g age|dBA B3|dBA B3|dBA GBd|
g2 g age|dBA B3|dBA GAB|ABA G3:|
|:dBd g2 g|b2 b bag|a2 a age|g3 age|
dBd g2 g|b2 b bag|age deg|a3 g3:|",2017-11-30 01:17:53,Sergei Ejov,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03947368 0.         0.10526316 0.
 0.17105263 0.         0.         0.14473684 0.         0.07894737
 0.         0.01315789 0.23684211 0.         0.13157895 0.
 0.07894737 0.         0.         0.         0.         0.        ]"
24467,Farewell To Muirhead,waltz,3/4,Gmajor,"G2| G3A B2 | d2G2g>f| e3Gc2 | d4 c>B| A3Bc2| d2G2c>B |A3Bc2 |d4 B>A|
G3AB2 | d2G2g>f| e3G c2 |d4 c>B |A3Bc2 | d2G2 c>B| A3B A2 | G4 ||
BG| d3e f2 |g2G2 g>f | e3G c2 | d4 c>B | A3Bc2 |d2G2c>B |A3B c2 |
d4 BA |G3A B2 |d2G2g>f |e3G c2|d4c>B |A3Bc2 | d2G2c>B | A3B A2 | G4||",2024-07-03 10:16:36,gian marco,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18446602 0.         0.14563107 0.
 0.21359223 0.17475728 0.         0.13592233 0.         0.04854369
 0.         0.04854369 0.04854369 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
5088,Mind Your Leg Of The Train Maid Anne,slide,12/8,Gmajor,"|:G2 B BAB G2E E2 D|F2 A ABA F2 D DEF|G2 B BAB GBd g2 e|1 d2 B BAB G2 E E2 D:|2 d2 B BAB G2 E Ege||
d2 B Bge d2 B Bge|d2 B BAB G2E Ege|d2 B Bge d2 B B2 d|efg fed e3 e2 f|
g2 e f2 d e2 d B2d|efg fed e3 e2 f|g2 e f2 d e2 d B2d|efg fed e3 g3||",2005-10-26 20:31:00,Ptarmigan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03361345 0.         0.07563025
 0.         0.02521008 0.05882353 0.         0.06722689 0.
 0.22689076 0.         0.         0.1512605  0.         0.17647059
 0.         0.08403361 0.10084034 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
5806,"Gobby O, The",jig,6/8,Adorian,"B|:c2A AGA|E2A ABc|BAB GFG|dBG GAB|
c2A Bcd|e2a ~a2b|age edB|cAA A2:|
E|:A2B c2d|e2f ~g3|agf gfe|dBG ~G2E|
A2B c2d|efg ~a2b|age edB|cAA A2:|",2014-08-15 12:08:14,Dalta na bPíob,dorian,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0375
 0.     0.0125 0.0875 0.     0.2    0.     0.15   0.1    0.     0.0875
 0.     0.1    0.     0.05   0.075  0.     0.075  0.     0.025  0.
 0.     0.     0.     0.     0.     0.    ]"
2828,"Wren, The",march,4/4,Aminor,"|:A2 e2 e2 de|f2 d2 dcBc|dc Bc de dc|1 B2 B2 cB AG:|2 B2 A2 A4||
|:A2 A2 B2 cB|A2 A2 B3 c|d2 Bc de dc|1 B2 B2 cB A2:|2 B2 A2 A4||",2019-07-07 19:34:14,Ian Varley,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01923077 0.         0.21153846 0.         0.26923077 0.21153846
 0.         0.17307692 0.         0.09615385 0.01923077 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
